,timestamp 25-06-2021 03:29:54,MAC address,Epoch 5
104,,0000000b111111000100,
105,,000000b1000000101011,
106,,000000b1000011111101,
107,,000000b1000101011100,
108,,000000b1001100110110,
109,,000000b1001101111110,
110,,000000b1001111100110,
111,,000000b1010000011001,
112,,000000b1010000110010,
113,,000000b1010010010000,
114,,000000b1010011101011,
115,,000000b1011001111000,
116,,000000b1100001011001,
117,,000000b1100001100110,
118,,000000b1100011001001,
119,,000000b1100011001010,
120,,000000b1100011110101,
121,,000000b1100100110001,
122,,000000b1100111010101,
123,,000000b1101100000001,
124,,000000b1101110111010,
125,,000000b1110100100011,
126,,000000b1110111101011,
127,,000000b1111000000010,
128,,000000b1111001010111,
129,,000000b1111011011101,
130,,000000b1111100001111,
131,,00000b10000000001010,
132,,00000b10000000010011,
133,,00000b10000001100001,
134,,00000b10000010110100,
135,,00000b10000010110101,
136,,00000b10000111100010,
137,,00000b10001001111101,
138,,00000b10001010000110,
139,,00000b10001011110011,
140,,00000b10010010110110,
141,,00000b10010100001111,
142,,00000b10010110100000,
143,,00000b10010110100010,
144,,00000b10010110101111,
145,,00000b10010110110000,
146,,00000b10011001011011,
147,,00000b10100000001101,
148,,00000b10100000010110,
149,,00000b10100010101110,
150,,00000b10100100010011,
151,,00000b10100100111000,
152,,00000b10100110010000,
153,,00000b10101110010001,
154,,0000000000b100001110,
155,,0000000000b100101100,
156,,0000000000b100111011,
157,,0000000000b101000100,
158,,0000000000b111101101,
159,,000000000b1001001000,
160,,000000000b1011011100,
161,,000000000b1101101011,
162,,000000000b1110001011,
163,,00000000b10000010111,
164,,00000000b10010111010,
165,,00000000b10100010100,
166,,00000000b10101111100,
167,,00000000b10111001000,
168,,00000000b11000100110,
169,,00000000b11101110111,
170,,0000000b100001001100,
171,,0000000b100100101111,
172,,0000000b101001001110,
173,,0000000b101011001010,
174,,0000000b101011011110,
175,,0000000b110111000001,
176,,0000000b111010000110,
177,,0000000b111010010101,
178,,0000000b111011010110,
179,,0000000b111011011000,
180,,0000000b111100110011,
181,,0000000b111111000100,
182,,000000b1000000101011,
183,,000000b1000011111101,
184,,000000b1000101011100,
185,,000000b1001100110110,
186,,000000b1001101111110,
187,,000000b1001111100110,
188,,000000b1010000011001,
189,,000000b1010000110010,
190,,000000b1010010010000,
191,,000000b1010011101011,
192,,000000b1011001111000,
193,,000000b1100001011001,
194,,000000b1100001100110,
195,,000000b1100011001001,
196,,000000b1100011001010,
197,,000000b1100011110101,
198,,000000b1100100110001,
199,,000000b1100111010101,
200,,000000b1101100000001,
201,,000000b1101110111010,
202,,000000b1110100100011,
203,,000000b1110111101011,
204,,000000b1111000000010,
205,,000000b1111001010111,
206,,000000b1111011011101,
207,,000000b1111100001111,
208,,00000b10000000001010,
209,,00000b10000000010011,
210,,00000b10000001100001,
211,,00000b10000010110100,
212,,00000b10000010110101,
213,,00000b10000111100010,
214,,00000b10001001111101,
215,,00000b10001010000110,
216,,00000b10001011110011,
217,,00000b10010010110110,
218,,00000b10010100001111,
219,,00000b10010110100000,
220,,00000b10010110100010,
221,,00000b10010110101111,
222,,00000b10010110110000,
223,,00000b10011001011011,
224,,00000b10100000001101,
225,,00000b10100000010110,
226,,00000b10100010101110,
227,,00000b10100100010011,
228,,00000b10100100111000,
229,,00000b10100110010000,
230,,00000b10101110010001,
