,timestamp 25-06-2021 03:24:52,MAC address,Epoch 4
179,,000000b1100011110101,
180,,000000b1100100110001,
181,,000000b1100111010101,
182,,000000b1101100000001,
183,,000000b1110100100011,
184,,000000b1110111101011,
185,,000000b1111000000010,
186,,000000b1111011011101,
187,,000000b1111011011101,
188,,000000b1111100001111,
189,,00000b10000000010011,
190,,00000b10000001100001,
191,,00000b10000010110100,
192,,00000b10000010110101,
193,,00000b10000111100010,
194,,00000b10001001111101,
195,,00000b10001010000110,
196,,00000b10001011110011,
197,,00000b10010010110110,
198,,00000b10010110100000,
199,,00000b10010110100010,
200,,00000b10010110101111,
201,,00000b10010110110000,
202,,00000b10011001011011,
203,,00000b10100000001101,
204,,00000b10100000010110,
205,,00000b10100010101110,
206,,00000b10100100010011,
207,,00000b10100100111000,
208,,00000b10101110010001,
209,,00000b10101111011101,
210,,00000b10101111101001,
211,,00000b10101111111111,
212,,00000b10110000100101,
213,,00000b10110100000011,
214,,00000b10111001000001,
215,,00000b10111010001111,
